id,name,phone,website,rating,reviews,address,industry,distance,ownerOperated,score,status,notes
341511d5-95ab-4666-8afa-0a1bf6dc0e0d,Pidgeon Roofing & Renovations,(315) 255-1970,http://www.pidgeonroofing.com/,4.3,28,"35 Aurelius Ave, Auburn, NY 13021, USA",Roofing Contractor,~5mi radius,True,95,Fairway,
a8852730-9412-475c-91b7-a8656802be0d,Hometown Roofing Auburn,(315) 234-4492,https://hometownroofingauburn.com/,5.0,8,"201 Genesee St, Auburn, NY 13021, USA",Roofing Contractor,~5mi radius,True,95,Hazard,
cea8cf6a-7ac5-4219-94fe-60772eca0c27,All In Roofing and Construction,(315) 399-7218,https://www.allinroofingpros.com/,5.0,7,"150 York St, Auburn, NY 13021, USA",Roofing Contractor,~5mi radius,True,95,Fairway,
2f7b67ab-759e-4a94-a06d-79e7a5f55119,Scott Sweeney Contracting,(315) 246-3763,http://www.scottsweeney.net/,3.0,7,"3538 E Genesee St, Auburn, NY 13021, USA",Roofing Contractor,~5mi radius,True,95,Fairway,
60671ed7-4c51-463e-a8aa-6a802e07c3e4,AJP Tree Works,(315) 916-5354,https://www.ajptreeworks.com/,4.7,23,"8082 Shepherd Rd, Weedsport, NY 13166, USA",Tree Service,~5mi radius,True,95,Hazard,
f8aa9d88-b28d-49d1-8441-b517ee7282df,E & V Energy,(315) 253-6522,https://eandvenergy.com/service-areas/auburn-ny/,4.6,128,"5700 NY-34, Auburn, NY 13021, USA",HVAC,~15mi radius,True,95,Fairway,
8c0a7375-286a-40a4-87d9-54625e590f0d,Kozy Heating & Air Conditioning,(315) 253-2216,https://rymap.org/business/kozy-heating-air-conditioning-1lbyhs,3.7,36,"44 S Lewis St, Auburn, NY 13021, USA",HVAC,~15mi radius,True,95,Hazard,
fa9dd272-09f2-416b-b0db-263b0f254393,"Royal Plumbing Services, LLC",(315) 620-2691,http://royalplumbingservicesllc.com/,4.5,75,"202 Fall St, Seneca Falls, NY 13148, USA",Plumber,~15mi radius,True,95,Hazard,
dae5c09e-9ad9-4ff5-b61d-7f67a8f1af7b,Brown's Plumbing & HVAC LLC,(315) 539-9195,http://brownsplumbing-hvac.com/,4.9,41,"48 Fayette St, Waterloo, NY 13165, USA",Plumber,~15mi radius,True,95,Fairway,
1edd7624-5482-48a0-a99a-1bd3c61483aa,Gallinger-Lilly Plumbing & Heating,(315) 252-0470,https://www.gallingerlilly.com/,4.3,20,"409 Grant Avenue Rd, Auburn, NY 13021, USA",Plumber,~15mi radius,True,95,Fairway,
39593e4e-4679-4043-96b3-262ca974eef6,"Testa Law Firm, P.C., Attorney Daniel A. Testa III",(315) 255-3368,https://www.danieltestalaw.com/,4.7,99,"198 Genesee St, Auburn, NY 13021, USA",Lawyer,~15mi radius,True,95,Fairway,
9e3efa4c-5dcf-4008-84e4-adcb74844093,"Susman Law, PLLC",(315) 702-7838,http://www.susmanlawfirm.com/,5.0,10,"126 Genesee St Suite 101, Auburn, NY 13021, USA",Lawyer,~15mi radius,True,95,Fairway,
af45797f-8bf7-42de-8f5c-f4df3949440a,"Blair Law Firm, PLLC",(315) 685-9900,https://www.fingerlakeslaw.com/,4.8,10,"3895 Fennell St, Skaneateles, NY 13152, USA",Lawyer,~15mi radius,True,95,Hazard,
c1fb6eeb-ce51-43c3-9c2b-0cec24c6975c,Delmonico Insurance Agency,(315) 685-8921,https://www.delmonicoinsurance.com/,5.0,302,"11 Fennell St, Skaneateles, NY 13152, USA",Insurance Agency,~15mi radius,True,95,Fairway,v for jenny
07fb9e7e-9972-4e13-a998-a5774ffecf24,Gillespie Insurance Agency,(315) 252-0694,http://www.gillespieinsuranceagency.com/,5.0,108,"177 North St, Auburn, NY 13021, USA",Insurance Agency,~15mi radius,True,95,Hazard,
ce0f3be7-3b07-4f9c-b1cb-65fac64d9b70,Legacy Agency of the Fingerlakes,(315) 220-8169,https://www.mylegacyins.com/,5.0,13,"59 Washington St, Waterloo, NY 13165, USA",Insurance Agency,~15mi radius,True,95,Green,"emailed the info over, but prob no. they do everything a year in advance"
18215106-230b-4312-80a5-ee681fb270a0,Robert C Dempsey Insurance Agency,(315) 702-8250,http://www.rcdempsey.com/,4.6,35,"128 Grant Ave, Auburn, NY 13021, USA",Insurance Agency,~15mi radius,True,95,Fairway,
3615d784-dabc-4714-a1f2-8f031044ae3b,The Blount Agency: Allstate Insurance,(315) 252-3413,https://agents.allstate.com/the-blount-agency-auburn-ny.html?utm_source=GMB&utm_medium=Website,4.4,17,"89 Grant Ave, Auburn, NY 13021, USA",Insurance Agency,~15mi radius,True,95,Hazard,
74f6af5f-8f12-4e7c-8816-165a0e87176a,McClurg | Design Build Remodel Repair,(315) 673-2051,http://www.mcclurgteam.com/,4.6,61,"60 E Main St, Marcellus, NY 13108, USA",Home Remodeling,~15mi radius,True,95,Hazard,"didnt connect, buy reney at desk was nice. tried to transfer twice"
ec949d87-8ebe-465e-9570-7ce4eff62475,MGB Renovations,(315) 246-0449,http://www.mgbrenovations.com/,5.0,10,"2314 Turnpike Rd, Auburn, NY 13021, USA",Home Remodeling,~15mi radius,True,95,Fairway,
5f0b988e-e9e6-42d2-b1e7-b6ec1ad02dea,Colere Homes,(315) 935-7996,http://www.colerehomes.com/,5.0,7,"7141 W Dead Creek Rd, Baldwinsville, NY 13027, USA",Home Remodeling,~15mi radius,True,95,Fairway,
2cbae4e9-bd9a-40db-9c86-7f5fb5253e0e,Hammer Brothers Construction,(315) 806-4532,https://www.hammerbrothersconstruction.com/,4.9,37,"2667 Ellsworth Rd, Baldwinsville, NY 13027, USA",Home Remodeling,~15mi radius,True,95,Fairway,
54700294-0f34-47b6-8d7f-27d892313b54,WeBuild CNY,(315) 283-5702,https://webuildcny.com/,4.1,9,"93 N Division St, Auburn, NY 13021, USA",Home Remodeling,~15mi radius,True,95,Hazard,
378f2b7d-8f8e-4afd-baaf-580c0d76c54d,Case Construction,(315) 664-4646,http://caseconstruction.net/,4.8,25,"8942 N Seneca St Suite 220, Weedsport, NY 13166, USA",Home Remodeling,~15mi radius,True,95,Hazard,
fba9b0f5-2f21-4d71-b109-726472d82e92,Scalice Custom Homes & Remodeling,(315) 673-2228,https://scalicecustom.com/,4.4,7,"4558 Limeledge Rd, Marcellus, NY 13108, USA",Home Remodeling,~15mi radius,True,95,Fairway,
834eef6a-f0a4-4110-8280-31ee25f25f81,Anthony Demarco & Sons,(315) 689-9884,https://www.demarcoandsons.com/,4.5,109,"211 W Main St, Elbridge, NY 13060, USA",Landscaping,~15mi zone,True,95,Fairway,
c07c8820-d88e-4894-ad11-876110a80cc5,Twin Rock Lawn & Landscape,(315) 882-5508,http://www.twinrocklandscape.com/,4.4,5,"4397 Vinegar Hill Rd, Skaneateles, NY 13152, USA",Landscaping,~15mi zone,True,95,Fairway,
137a9376-5c4b-443b-9fe5-30b8691986a4,Duckett Landscaping LLC,(315) 730-9704,https://www.duckettlandscapingllc.com/,5.0,3,"706 Franklin Rd, Skaneateles, NY 13152, USA",Landscaping,~15mi zone,True,95,Hazard,
85bc93a0-6eb5-4741-8acc-e3693a0c2b00,Quinn's Property Services,(315) 246-5182,http://www.quinnspropertyservices.com/,5.0,1,"44 Arlington Ave, Auburn, NY 13021, USA",Landscaping,~15mi zone,True,95,Fairway,
bc186c8c-19c4-46f6-809f-4b7e57182435,The Next Generation yard and Tree Services LLC we now offer snow removal,(315) 277-0851,https://jrhunter73.wixsite.com/thenextgenerationyar,4.6,20,"33 S Main St, Jordan, NY 13080, USA",Landscaping,~15mi zone,True,95,Fairway,
e4a21d4d-700e-47f0-9be6-33533fda65a0,Carroll Landscape & Tree Service LLC,(315) 925-7378,http://carrolltree.com/,5.0,18,"3932 Otisco Rd, Marietta, NY 13110, USA",Landscaping,~15mi zone,True,95,Fairway,
00cf88b5-89e5-4599-a0d0-36236b977b00,Award Winning Landscapes,(315) 488-1536,https://www.award-winning-landscapes.com/,5.0,15,"4678 NE Townline Rd, Marcellus, NY 13108, USA",Landscaping,~15mi zone,True,95,Hazard,
b1de72a9-2f6f-4eef-976b-7b2b3ae597e3,"Budget Cuts Lawn Service, LLC",(315) 380-8519,http://budgetcutslawnservice.weebly.com/,5.0,11,"4959 Aitchison Rd, Syracuse, NY 13215, USA",Landscaping,~15mi zone,True,95,Hazard,
dd8baec0-e05d-4b02-9953-9df1bb8c1f9f,"J.E.L. Lawn & Landscape, LLC",(315) 246-1911,https://www.jellandscape.com/,4.8,12,"1493 NY-414, Seneca Falls, NY 13148, USA",Landscaping,~15mi zone,True,95,Fairway,
356d7f83-aa65-417e-a709-d36707a4e33d,Total Lawn Care,(315) 730-9783,http://totalawncare.com/,4.9,11,"30 Tyler Ave, Seneca Falls, NY 13148, USA",Landscaping,~15mi zone,True,95,Fairway,
3348bf25-dccf-4720-88f6-5728c9564b9f,Sean's Lawns,(315) 651-7037,https://www.seanslawnsny.com/,4.1,14,"3241 Lake Rd, Seneca Falls, NY 13148, USA",Landscaping,~15mi zone,True,95,Hazard,
df23e225-e3d1-4015-a6c2-766bfa0f2807,Peruzzini Lawn Care,(315) 577-3992,https://sites.google.com/view/peruzzini-lawn-care/home?authuser=1,5.0,14,"113 State St, Seneca Falls, NY 13148, USA",Landscaping,~15mi zone,True,95,Fairway,
3ddcc2fe-0a79-4a70-9a7a-cdf7e4476a68,Dad and Son,(315) 651-8332,http://facebook.com/dbadadandson,5.0,15,"3831 Seybolt Rd, Seneca Falls, NY 13148, USA",Landscaping,~15mi zone,True,95,Hazard,
5b0eb525-4b72-499f-8472-8380bf9a3aed,Ben's Lawn Care LLC,(315) 759-1423,,5.0,3,"211 W Main St, Waterloo, NY 13165, USA",Landscaping,~15mi zone,True,95,Hazard,
56237369-0324-4a53-ae56-3dd310e31586,Syracuse Snow and Landscaping LLC,(315) 320-3309,https://www.syracusesnowandlandscaping.com/,5.0,27,"6332 Newport Rd, Warners, NY 13164, USA",Landscaping,~15mi zone,True,95,Hazard,
7b8e84fb-c241-49a5-acee-cc79bd7de846,Wolverton Services LLC,(315) 719-6365,https://www.wedigyourprojects.com/,4.9,19,"5608 NY-96, Romulus, NY 14541, USA",Landscaping,~15mi zone,True,95,Fairway,
c9af19ca-3512-47b2-b99e-63eab3b76233,Lake Life Real Estate Agency,(315) 559-7979,https://lakeliferea.com/,5.0,14,"38 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Fairway,
1b1358ba-aaa0-48a6-a788-560c25e1c6d4,Murphy Real Estate,(315) 255-1766,https://www.shawnmurphyrealestate.com/,4.2,5,"144 Genesee St, Auburn, NY 13021, USA",Real Estate,~15mi zone,True,95,Fairway,
fb9848c0-8b9c-4941-8aa4-42b782e8330c,Berkshire Hathaway HomeServices CNY Realty,(315) 889-2000,http://www.natekrausehomes.com/,5.0,7,"113 Cayuga St, Union Springs, NY 13160, USA",Real Estate,~15mi zone,True,95,Fairway,"Andy Lucas,
Emily Cummo,
Jannis Hoffman (3233636424)"
936378cf-6977-48a2-b685-ee06982df679,Kayla Hill Homes - Skaneateles Realtor,(315) 391-3539,https://kaylahill.howardhanna.com/,5.0,5,"28 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Fairway,
a7ab51a5-2bec-462c-913d-738a835b476c,"Michael DeRosa Exchange - (Skaneateles Lake) Finger Lakes, New York",(315) 685-7400,http://michaelderosaexchange.com/,5.0,8,"50 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Fairway,
6eb62bc6-9ec4-467b-92d6-5c58420a4c0e,Picciano Real Estate,(315) 253-9771,http://www.piccianorealestate.com/,5.0,3,"80 E Genesee St, Auburn, NY 13021, USA",Real Estate,~15mi zone,True,95,Hazard,
c4b32877-9421-48ef-b8f2-29fb1385d27e,"Karissa Thompson, REALTOR",(315) 224-0969,http://www.keyswithkarissa.com/,5.0,13,"32 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Fairway,
21b50563-b32f-4b61-a64a-ecf5fef08ce1,Bouck Commercial Real Estate Division,(315) 252-7503,http://www.bouckrealestate.com/,3.9,7,"110 Genesee St, Auburn, NY 13021, USA",Real Estate,~15mi zone,True,95,Hazard,
5e9aa3db-8d32-4937-8b51-ef979bd51216,"Loueen Rosenbush, Realtor - Berkshire Hathaway HomeServices CNY Realty",(607) 592-7400,https://www.bhhscnyrealty.com/skaneateles/loueen-rosenbush/cid-3046061,5.0,3,"32 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Hazard,
7e4bca31-dbb9-40b4-aad2-eaa4310b7e9d,"Green Meadows Realty, LLC",(315) 406-0402,https://www.greenmeadowsrellc.com/,4.5,8,"8917 N Seneca St Suite 4, Weedsport, NY 13166, USA",Real Estate,~15mi zone,True,95,Hazard,
f69cb7a2-bc35-47a4-9ba6-47701275c38e,The Young Agency Real Estate,(315) 539-3323,https://www.tyarealestate.com/,4.4,83,"1126 Waterloo Geneva Rd, Waterloo, NY 13165, USA",Real Estate,~15mi zone,True,95,Fairway,
dbaa3163-af29-46b0-927a-0d83f8589fc4,CENTURY 21 Steve Davoli,(315) 568-2903,http://www.century21davoli.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=2006100002,5.0,4,"2 Cayuga St, Seneca Falls, NY 13148, USA",Real Estate,~15mi zone,True,95,Tee Box,
f8061685-9a15-4fba-bc7a-0fbff3036814,Procopio Team @ Hunt Real Estate CNY,(315) 350-0571,https://procopiosellscny.com/,4.9,194,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Do Not Call,
1f6a1a88-9057-4abf-b029-548dfdd2825c,Coldwell Banker Prime Properties,(315) 622-0161,https://www.coldwellbankerprime.com/liverpool,4.0,23,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
ea49160f-e6c8-437e-a8c2-a375b4d9de0e,Jeffrey MacBain - Hunt Real Estate,(518) 380-1381,https://jeffreymacbain.huntrealestate.com/,5.0,23,"4801 W Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
fa023a10-b8dc-4684-913c-2fe024a0af58,Kawelo Home Team at HUNT Real Estate ERA,(315) 920-1100,https://linktr.ee/kawelohometeam,5.0,40,"4801 Genesee St suite3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
366250f7-788a-407a-985a-ad3f5fa01bff,Howard Hanna Camillus,(315) 487-0040,https://howardhanna.com/Office/Detail/camillus/1071,4.3,6,"5110 W Genesee St, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Do Not Call,
28ab3dc7-c71a-4bab-8710-cefb27cc5274,E W Baker Real Estate,(315) 635-1606,http://www.bakerrealestatecny.com/,4.4,7,"20 Oswego St, Baldwinsville, NY 13027, USA",Real Estate,~15mi zone,True,95,Tee Box,
2c3dc9aa-bc70-4eb6-9520-0bfffcddb625,"Raymond Grzenda, Hunt Real Estate ERA",(315) 380-7083,https://hunt4ray.com/,5.0,3,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Do Not Call,
1c51f1f3-2e60-48dd-be58-a0eb4a24031a,Krista Jones - NYS Licensed Real Estate Associate Broker,(315) 863-5425,https://kristajonesrealestate.com/?utm_source=gbp&utm_medium=organic,5.0,60,"4801 W Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Tee Box,
d87cc559-9c4e-4441-b836-b0cb1581731a,Christopher Dardano Real Estate,(315) 480-1551,http://www.chrisdardano.com/,5.0,10,"99 Yorkshire Blvd, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Tee Box,
cbcda824-8232-4572-92a4-f5565d768e97,HUNT Real Estate ERA,(315) 622-5757,http://liverpoool.huntrealestate.com/,4.3,19,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Do Not Call,
abcf6c8a-a3c0-406b-b0b9-fdd96c1a41ec,Kevin Little - Hunt Real Estate ERA,(315) 200-0061,https://www.procopiorealestate.com/team/a-kevin-little/,5.0,41,"4801 Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
ab30ab30d069-ade0-432a-8fb5-195ab27d0578,Kevin Hanlon at Coldwell Banker Prime Properties,(315) 439-7601,https://www.coldwellbankerprime.com/kevin.hanlon,5.0,8,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
5a289e02-6432-4ff8-89fc-a81913aed67d,"Scott Hier, Licensed Real Estate Sales",(315) 409-9959,https://scotthier.huntrealestate.com/,5.0,24,"4801 Genesee St, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Tee Box,
7dc36e25-278e-4b80-850a-d5b8705669d6,"Jean Nicholas, Coldwell Banker Prime Properties",(315) 447-0520,https://jean-nicholas.coldwellbankerprime.com/,5.0,23,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
4581739f-52b2-40c9-8dce-91214c1b0d41,Karen Blanding,(954) 445-4633,https://rememberthereddoor.com/?utm_source=gbp&utm_medium=organic,5.0,11,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
4571e1b9-f80a-41aa-a523-a7b9262105fa,James Gamble at Coldwell Banker Prime Properties,(315) 436-1065,https://www.coldwellbankerprime.com/james.gamble,5.0,9,"5008-5010 W Genesee St, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Tee Box,
ae21805c-68ff-4f26-96ab-671c72cfb920,"Elizabeth Losty, Central New York's Make It Happen Realtor with Hunt Real Estate Era",(315) 256-6248,http://bethlosty.com/,5.0,9,"4801 W Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
c6f7d7e2-54b3-4313-af41-21792d133f01,HUNT Real Estate ERA,(315) 488-2926,http://camillus.huntrealestate.com/,3.7,9,"4801 Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
2d670d1c-6928-4db6-af96-ff603f412f45,"Jennifer Janus, Licensed Real Estate Salesperson",(315) 729-8669,https://jenniferjanus.huntrealestate.com/,5.0,4,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
90da795c-23ee-4ccf-8f0f-edc1dc1f3eef,"Anna Phillips, Hunt Real Estate ERA",(315) 247-4032,https://www.homesnap.com/Anna-Phillips-2/gmb,5.0,48,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Do Not Call,
d88565f3-9cd4-4465-808c-7cebafb8ee6a,Excel Realtors,(315) 458-8121,http://www.excelrealtorsny.com/,2.6,5,"3989 Elmcrest Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
442c03a0-67fc-4b59-ae9c-8671d23f004e,Metacuse Real Estate | we buy houses Utica | sell my house fast Utica |,(315) 570-3929,https://www.metacuse.com/,5.0,49,"113 Meadowlane Dr, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Tee Box,
eb0937f1-3ac5-44a5-bb79-b0c9e35a3c17,"Sarah Massett, Hunt Real Estate Era",(315) 439-1105,http://sarahmassett.realtor/,5.0,16,"4801 Genesee St Suite 3, Syracuse, NY 13219, USA",Real Estate,~15mi zone,True,95,Do Not Call,
0e4081f5-ade9-4c24-8c4e-b030c088f92b,Robert Harvey - Hunt Real Estate/ERA,(315) 430-7911,https://robertharvey.huntrealestate.com/,4.8,25,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Do Not Call,
ebf6ab7e-b097-4235-815c-d5eddac771d8,"Stephanie Scriven, Realtor",(315) 569-8931,http://stephaniescriven.com/,5.0,75,"6171 Airport Rd, Syracuse, NY 13209, USA",Real Estate,~15mi zone,True,95,Tee Box,
775e3b44-e78e-4cb1-b327-2616fe1d166c,Towpath Homes,(315) 923-7653,https://www.towpathhomes.com/,3.0,6,"235 Elm St, Clyde, NY 14433, USA",Real Estate,~15mi zone,True,95,Tee Box,
670f9dcd-4b52-4755-9f2e-606968f2985a,Nicole McNeilly,,https://nmcneilly.acropolisrealtygroup.com/bio/NMcNeilly,5.0,12,"Acropolis Realty Group, 100 Genesee St Suite 20, Auburn, NY 13021, USA",Real Estate,~15mi zone,True,95,Tee Box,
d5dbc20e-44da-4279-a093-2b91834be503,Nick Sinay - Sinay Real Estate,(315) 436-3496,https://www.sinayrealestate.com/,5.0,18,"28 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Tee Box,
4d0f6316-f3b1-43c9-a3ee-b4c44e90bd40,Kelli Ide Real Estate Services- Skaneateles Realtor,(315) 706-9692,http://www.kelliide.com/,5.0,6,"50 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Tee Box,
11365db6-1336-4710-8f03-0f09266f1931,"Bradley Wilson, Agent at Howard Hanna Skaneateles",(315) 291-0808,https://bradleywilsonrealestate.com/,5.0,10,"44 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Do Not Call,
c0d35f34-d050-4fa2-aef7-185650d86a7c,Cheryl St. Fleur - Skaneateles Realtor®,(315) 283-4250,http://cheryllovesrealestate.com/,5.0,17,"32 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Tee Box,
3b11a86e-2132-44a9-ad76-660525d13fb8,Robert Zaccaria | CNY Realtor,(315) 436-1298,https://substack.com/@robertzaccaria,5.0,5,"44 E Genesee St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Tee Box,
5bb0e90d-8478-480d-817e-4de6c011fd77,Amber Spain-Mosher,(315) 579-4555,https://www.amberincny.com/,5.0,16,"16 Jordan St, Skaneateles, NY 13152, USA",Real Estate,~15mi zone,True,95,Tee Box,
2f9e8466-bca7-42f7-bc14-9af89345f96f,"Lori Harrington, Howard Hanna Real Estate",(315) 727-3406,https://www.howardhanna.com/Agent/Detail/Lori-Ann-Harrington/10700706,5.0,17,"5110 Genesee St, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Tee Box,
787ff936-5805-4f51-b924-cc234aedf7fd,"Debra Lawrence Real Estate Salesperson , SYRACUSE AND CENTRAL NEW YORK, Howard Hanna Real Estate Services",(315) 374-3611,https://debralawrencerealtor.com/,5.0,4,"5110 W Genesee St, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Tee Box,
fd781be6-ed81-4101-9906-fc227bcbc3cc,Tamrah Pedrotti | RE Salesperson @ eXp Realty,(315) 506-0450,http://tamrahpedrotti.com/,5.0,2,"5099 Genesee St, Camillus, NY 13031, USA",Real Estate,~15mi zone,True,95,Tee Box,
9afc1d44-47b1-47fe-8531-d611b333346b,Holly Kane Real Estate at Coldwell Banker Prime Properties,(315) 415-1094,http://hollykanerealestate.com/,5.0,34,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
94d9bf05-146b-447d-98bb-c48098d238f0,Anthony Osborne - Coldwell Banker Prime Properties,(315) 506-2291,https://anthony-osborne.coldwellbankerprime.com/,5.0,37,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
6ead1616-5239-46d6-bc96-3fbae9a58380,Ryan Millard at Coldwell Banker Prime Properties,(315) 727-4062,https://ryan-millard.coldwellbankerprime.com/,5.0,100,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
7f763fcc-1a07-4562-a39d-b2bd7c6180a3,"Andrew DiGiacomo, Broker Associate",(315) 480-3095,http://lifesimplehomes.com/,4.8,18,"8196 Oswego Rd, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
6520050e-0db7-44ca-b1b7-0ac1aefa7a12,"Denise Van Patten, Your CNY Real Estate Connection",(315) 436-6992,https://cnyrealestateconnection.com/?utm_source=gbp&utm_medium=organic,5.0,6,"8 River St, Baldwinsville, NY 13027, USA",Real Estate,~15mi zone,True,95,Tee Box,
65c813f9-f964-4d67-9c14-b26f25a17770,"James Burnham - Coldwell Banker Prime Properties, Professional Real Estate Salesperson",(315) 529-1899,http://www.jrburnham.com/,4.9,22,"8233 Park Ridge Path, Liverpool, NY 13090, USA",Real Estate,~15mi zone,True,95,Tee Box,
